college_name,district,tier,branch,category,cutoff,fees,placement_rate
P.B. College of Engineering,Vellore,Tier 3,IT,BC,164.0,71884,64
P.B. College of Engineering,Vellore,Tier 3,ECE,BC,162.5,72534,56
P.B. College of Engineering,Vellore,Tier 3,EEE,BC,160.0,71864,53
P.B. College of Engineering,Vellore,Tier 3,MECH,BC,158.5,70756,53
P.B. College of Engineering,Vellore,Tier 3,CIVIL,BC,158.5,67939,46
P.B. College of Engineering,Vellore,Tier 3,AI & DS,BC,164.0,74824,64
P.B. College of Engineering,Vellore,Tier 3,AI & ML,BC,164.0,75134,61
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CSE,BC,163.5,67604,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,IT,BC,161.5,66164,50
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,ECE,BC,159.5,66444,45
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,EEE,BC,158.0,65108,44
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,MECH,BC,157.5,64712,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,CIVIL,BC,156.0,65415,40
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,AI & DS,BC,162.0,68259,52
P.G.P. College of Engineering and Technology,Namakkal,Tier 3,AI & ML,BC,162.5,68147,51
P.R. Engineering College,Tiruchirappalli,Tier 3,CSE,BC,165.5,62959,50
P.R. Engineering College,Tiruchirappalli,Tier 3,IT,BC,163.5,61999,48
P.R. Engineering College,Tiruchirappalli,Tier 3,ECE,BC,163.0,60902,42
P.R. Engineering College,Tiruchirappalli,Tier 3,EEE,BC,160.0,62843,43
P.R. Engineering College,Tiruchirappalli,Tier 3,MECH,BC,159.5,59590,40
P.R. Engineering College,Tiruchirappalli,Tier 3,CIVIL,BC,156.0,58747,40
P.R. Engineering College,Tiruchirappalli,Tier 3,AI & DS,BC,164.5,64685,48
P.R. Engineering College,Tiruchirappalli,Tier 3,AI & ML,BC,164.0,63525,47
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,CSE,BC,154.5,55362,64
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,IT,BC,153.0,56257,62
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,ECE,BC,151.5,55409,58
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,EEE,BC,148.5,54587,57
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,MECH,BC,148.5,54574,49
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,CIVIL,BC,146.5,51527,51
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,AI & DS,BC,153.5,58137,63
P.S.V. College of Engineering and Technology,Krishnagiri,Tier 3,AI & ML,BC,153.5,57298,62
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,CSE,BC,168.0,50000,58
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,IT,BC,167.0,50000,56
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,ECE,BC,164.5,50021,53
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,EEE,BC,163.0,50000,47
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,MECH,BC,162.5,50000,43
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,CIVIL,BC,161.5,50000,42
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,AI & DS,BC,167.0,51445,56
P.T. Lee Chengalvaraya Naicker College of Engineering and Technology,Chennai,Tier 3,AI & ML,BC,167.5,52206,55
P.T.R. College of Engineering and Technology,Madurai,Tier 3,CSE,BC,170.5,70057,56
P.T.R. College of Engineering and Technology,Madurai,Tier 3,IT,BC,168.5,69585,54
P.T.R. College of Engineering and Technology,Madurai,Tier 3,ECE,BC,168.0,70154,51
P.T.R. College of Engineering and Technology,Madurai,Tier 3,EEE,BC,164.5,69579,45
P.T.R. College of Engineering and Technology,Madurai,Tier 3,MECH,BC,164.0,65994,41
P.T.R. College of Engineering and Technology,Madurai,Tier 3,CIVIL,BC,161.5,67076,44
P.T.R. College of Engineering and Technology,Madurai,Tier 3,AI & DS,BC,169.0,70591,55
P.T.R. College of Engineering and Technology,Madurai,Tier 3,AI & ML,BC,170.0,70545,53
Paavai College of Engineering,Namakkal,Tier 3,CSE,BC,163.5,50795,50
Paavai College of Engineering,Namakkal,Tier 3,IT,BC,162.0,50904,50
Paavai College of Engineering,Namakkal,Tier 3,ECE,BC,160.0,51168,46
Paavai College of Engineering,Namakkal,Tier 3,EEE,BC,159.0,50640,43
Paavai College of Engineering,Namakkal,Tier 3,MECH,BC,158.0,50000,40
Paavai College of Engineering,Namakkal,Tier 3,CIVIL,BC,157.0,50000,40
Paavai College of Engineering,Namakkal,Tier 3,AI & DS,BC,162.5,52240,50
Paavai College of Engineering,Namakkal,Tier 3,AI & ML,BC,162.0,52134,49
Paavai Engineering College (Autonomous),Namakkal,Tier 2,CSE,BC,187.0,97785,76
Paavai Engineering College (Autonomous),Namakkal,Tier 2,IT,BC,185.0,98368,75
Paavai Engineering College (Autonomous),Namakkal,Tier 2,ECE,BC,183.5,98835,71
Paavai Engineering College (Autonomous),Namakkal,Tier 2,EEE,BC,182.5,96007,65
Paavai Engineering College (Autonomous),Namakkal,Tier 2,MECH,BC,181.0,97355,61
Paavai Engineering College (Autonomous),Namakkal,Tier 2,CIVIL,BC,178.5,95064,63
Paavai Engineering College (Autonomous),Namakkal,Tier 2,AI & DS,BC,186.0,99794,74
Paavai Engineering College (Autonomous),Namakkal,Tier 2,AI & ML,BC,186.5,99771,75
Pallavan College of Engineering,Vellore,Tier 3,CSE,BC,160.0,81352,50
Pallavan College of Engineering,Vellore,Tier 3,IT,BC,158.0,79847,49
Pallavan College of Engineering,Vellore,Tier 3,ECE,BC,156.0,79513,45
Pallavan College of Engineering,Vellore,Tier 3,EEE,BC,155.0,78922,41
Pallavan College of Engineering,Vellore,Tier 3,MECH,BC,153.0,78134,40
Pallavan College of Engineering,Vellore,Tier 3,CIVIL,BC,153.0,78428,40
Pallavan College of Engineering,Vellore,Tier 3,AI & DS,BC,158.5,81550,49
Pallavan College of Engineering,Vellore,Tier 3,AI & ML,BC,159.0,82246,48
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,CSE,BC,152.0,72181,62
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,IT,BC,151.0,71791,61
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,ECE,BC,148.0,72213,57
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,EEE,BC,147.0,72218,54
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,MECH,BC,145.0,70386,52
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,CIVIL,BC,142.5,67781,44
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,AI & DS,BC,150.5,73656,61
Pandian Saraswathi Yadav Engineering College,Madurai,Tier 3,AI & ML,BC,151.0,73309,59
Panimalar Engineering College (Autonomous),Chennai,Tier 2,CSE,BC,190.0,105657,69
Panimalar Engineering College (Autonomous),Chennai,Tier 2,IT,BC,188.5,104268,68
Panimalar Engineering College (Autonomous),Chennai,Tier 2,ECE,BC,186.5,104247,61
Panimalar Engineering College (Autonomous),Chennai,Tier 2,EEE,BC,185.0,104872,59
Panimalar Engineering College (Autonomous),Chennai,Tier 2,MECH,BC,183.0,101697,56
Panimalar Engineering College (Autonomous),Chennai,Tier 2,CIVIL,BC,181.0,102848,53
Panimalar Engineering College (Autonomous),Chennai,Tier 2,AI & DS,BC,189.5,105542,68
Panimalar Engineering College (Autonomous),Chennai,Tier 2,AI & ML,BC,189.5,106339,67
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,CSE,BC,181.0,98563,68
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,IT,BC,180.0,98051,68
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,ECE,BC,178.5,98488,62
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,EEE,BC,175.5,96854,58
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,MECH,BC,175.0,95149,53
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,CIVIL,BC,171.5,93633,55
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,AI & DS,BC,180.0,99796,67
Parisutham Institute of Technology and Science,Tiruchirappalli,Tier 2,AI & ML,BC,180.0,99109,66
Park College of Engineering and Technology,Coimbatore,Tier 3,CSE,BC,150.5,75743,66
Park College of Engineering and Technology,Coimbatore,Tier 3,IT,BC,149.0,76705,64
Park College of Engineering and Technology,Coimbatore,Tier 3,ECE,BC,147.5,74955,62
Park College of Engineering and Technology,Coimbatore,Tier 3,EEE,BC,146.0,74446,56
Park College of Engineering and Technology,Coimbatore,Tier 3,MECH,BC,145.5,74787,51
Park College of Engineering and Technology,Coimbatore,Tier 3,CIVIL,BC,143.0,72415,50
Park College of Engineering and Technology,Coimbatore,Tier 3,AI & DS,BC,149.5,77650,66
Park College of Engineering and Technology,Coimbatore,Tier 3,AI & ML,BC,150.0,78066,63
Park College of Technology,Coimbatore,Tier 2,CSE,BC,187.0,92108,83
Park College of Technology,Coimbatore,Tier 2,IT,BC,185.0,92298,83
Park College of Technology,Coimbatore,Tier 2,ECE,BC,184.5,93086,75
Park College of Technology,Coimbatore,Tier 2,EEE,BC,182.0,92229,74
Park College of Technology,Coimbatore,Tier 2,MECH,BC,180.0,89023,73
Park College of Technology,Coimbatore,Tier 2,CIVIL,BC,179.5,89068,65
Park College of Technology,Coimbatore,Tier 2,AI & DS,BC,186.0,93908,81
Park College of Technology,Coimbatore,Tier 2,AI & ML,BC,186.0,93520,81
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,CSE,BC,162.5,71499,53
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,IT,BC,161.0,70781,52
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,ECE,BC,160.5,70866,47
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,EEE,BC,158.0,69916,43
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,MECH,BC,154.5,68473,42
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,CIVIL,BC,152.5,66999,40
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,AI & DS,BC,161.5,72861,53
Pavendar Bharathidasan College of Engineering and Technology,Salem,Tier 3,AI & ML,BC,162.0,72125,51
PERI Institute of Technology,Chennai,Tier 2,CSE,BC,184.0,118202,71
PERI Institute of Technology,Chennai,Tier 2,IT,BC,182.5,119504,69
PERI Institute of Technology,Chennai,Tier 2,ECE,BC,181.0,117822,64
PERI Institute of Technology,Chennai,Tier 2,EEE,BC,179.5,116986,62
PERI Institute of Technology,Chennai,Tier 2,MECH,BC,177.5,117306,61
PERI Institute of Technology,Chennai,Tier 2,CIVIL,BC,176.5,114709,58
PERI Institute of Technology,Chennai,Tier 2,AI & DS,BC,183.5,121275,69
PERI Institute of Technology,Chennai,Tier 2,AI & ML,BC,182.5,119913,69
PET Engineering College,Tirunelveli,Tier 3,CSE,BC,165.0,54676,64
PET Engineering College,Tirunelveli,Tier 3,IT,BC,163.5,54689,63
PET Engineering College,Tirunelveli,Tier 3,ECE,BC,162.5,54603,57
PET Engineering College,Tirunelveli,Tier 3,EEE,BC,160.0,54456,55
PET Engineering College,Tirunelveli,Tier 3,MECH,BC,158.0,51895,50
PET Engineering College,Tirunelveli,Tier 3,CIVIL,BC,159.0,51857,52
PET Engineering College,Tirunelveli,Tier 3,AI & DS,BC,163.5,56171,64
PET Engineering College,Tirunelveli,Tier 3,AI & ML,BC,164.5,56394,61
PMR Engineering College,Vellore,Tier 3,CSE,BC,156.5,74956,50
PMR Engineering College,Vellore,Tier 3,IT,BC,154.5,75347,48
PMR Engineering College,Vellore,Tier 3,ECE,BC,153.0,75728,43
PMR Engineering College,Vellore,Tier 3,EEE,BC,151.0,75160,43
PMR Engineering College,Vellore,Tier 3,MECH,BC,149.0,72928,40
PMR Engineering College,Vellore,Tier 3,CIVIL,BC,149.5,73214,40
PMR Engineering College,Vellore,Tier 3,AI & DS,BC,156.0,78118,50
PMR Engineering College,Vellore,Tier 3,AI & ML,BC,155.0,76601,49
Podhigai College of Engineering and Technology,Salem,Tier 3,CSE,BC,160.5,68942,50
Podhigai College of Engineering and Technology,Salem,Tier 3,IT,BC,159.5,69311,50
Podhigai College of Engineering and Technology,Salem,Tier 3,ECE,BC,157.5,69882,43
Podhigai College of Engineering and Technology,Salem,Tier 3,EEE,BC,156.5,66422,40
Podhigai College of Engineering and Technology,Salem,Tier 3,MECH,BC,153.0,66033,40
Podhigai College of Engineering and Technology,Salem,Tier 3,CIVIL,BC,153.5,66354,40
Podhigai College of Engineering and Technology,Salem,Tier 3,AI & DS,BC,159.5,69681,50
Podhigai College of Engineering and Technology,Salem,Tier 3,AI & ML,BC,159.5,69769,48
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,CSE,BC,162.0,87488,50
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,IT,BC,160.5,87100,49
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,ECE,BC,158.5,87059,43
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,EEE,BC,157.5,86714,42
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,MECH,BC,155.0,83515,40
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,CIVIL,BC,155.5,84615,40
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,AI & DS,BC,161.5,88996,48
Pollachi Institute of Engineering and Technology,Coimbatore,Tier 3,AI & ML,BC,160.5,88595,48
Ponjesly College of Engineering,Tirunelveli,Tier 3,CSE,BC,170.0,64040,50
Ponjesly College of Engineering,Tirunelveli,Tier 3,IT,BC,169.0,63563,50
Ponjesly College of Engineering,Tirunelveli,Tier 3,ECE,BC,167.5,63526,44
Ponjesly College of Engineering,Tirunelveli,Tier 3,EEE,BC,166.0,63485,40
Ponjesly College of Engineering,Tirunelveli,Tier 3,MECH,BC,163.5,62001,40
Ponjesly College of Engineering,Tirunelveli,Tier 3,CIVIL,BC,162.0,61410,40
Ponjesly College of Engineering,Tirunelveli,Tier 3,AI & DS,BC,168.5,66006,48
Ponjesly College of Engineering,Tirunelveli,Tier 3,AI & ML,BC,169.0,66274,47
PPG Institute of Technology,Coimbatore,Tier 3,CSE,BC,175.0,89860,70
PPG Institute of Technology,Coimbatore,Tier 3,IT,BC,173.5,89238,69
PPG Institute of Technology,Coimbatore,Tier 3,ECE,BC,171.5,89446,65
PPG Institute of Technology,Coimbatore,Tier 3,EEE,BC,169.0,88398,59
PPG Institute of Technology,Coimbatore,Tier 3,MECH,BC,170.0,87659,58
PPG Institute of Technology,Coimbatore,Tier 3,CIVIL,BC,166.5,85477,55
PPG Institute of Technology,Coimbatore,Tier 3,AI & DS,BC,174.0,90504,70
PPG Institute of Technology,Coimbatore,Tier 3,AI & ML,BC,174.0,90956,68
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,CSE,BC,189.5,119396,79
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,IT,BC,188.0,120392,79
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,ECE,BC,187.0,119392,73
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,EEE,BC,184.5,119846,68
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,MECH,BC,182.5,115858,66
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,CIVIL,BC,180.0,115014,61
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,AI & DS,BC,188.0,120150,78
Prathyusha Engineering College (Autonomous),Tiruvallur,Tier 2,AI & ML,BC,188.5,121802,76
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,CSE,BC,158.5,81569,68
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,IT,BC,157.0,81484,66
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,ECE,BC,154.5,81080,61
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,EEE,BC,154.0,80338,59
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,MECH,BC,152.0,79417,53
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,CIVIL,BC,152.5,78686,54
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,AI & DS,BC,157.0,82175,67
Prince Dr. K. Vasudevan College of Engineering and Technology,Chennai,Tier 3,AI & ML,BC,157.5,83152,65
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,CSE,BC,165.0,58728,59
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,IT,BC,163.0,57752,59
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,ECE,BC,162.0,58467,53
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,EEE,BC,161.0,56344,49
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,MECH,BC,158.5,54470,49
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,CIVIL,BC,157.0,55205,43
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,AI & DS,BC,164.0,59918,58
Prince Shri Venkateshwaraa Padmavathy Engineering College,Chennai,Tier 3,AI & ML,BC,164.0,60532,56
Priyadarshini Engineering College,Salem,Tier 3,CSE,BC,164.5,70530,69
Priyadarshini Engineering College,Salem,Tier 3,IT,BC,162.5,70520,69
Priyadarshini Engineering College,Salem,Tier 3,ECE,BC,161.0,68586,61
Priyadarshini Engineering College,Salem,Tier 3,EEE,BC,160.0,68017,59
Priyadarshini Engineering College,Salem,Tier 3,MECH,BC,159.0,66150,58
Priyadarshini Engineering College,Salem,Tier 3,CIVIL,BC,155.0,67036,51
Priyadarshini Engineering College,Salem,Tier 3,AI & DS,BC,163.5,70648,68
Priyadarshini Engineering College,Salem,Tier 3,AI & ML,BC,163.5,70602,66
PSG College of Technology,Coimbatore,Tier 1,CSE,BC,198.0,123944,88
PSG College of Technology,Coimbatore,Tier 1,IT,BC,196.5,123740,88
PSG College of Technology,Coimbatore,Tier 1,ECE,BC,195.0,124005,82
PSG College of Technology,Coimbatore,Tier 1,EEE,BC,192.5,123419,81
PSG College of Technology,Coimbatore,Tier 1,MECH,BC,191.0,121379,74
PSG College of Technology,Coimbatore,Tier 1,CIVIL,BC,190.0,120434,73
PSG College of Technology,Coimbatore,Tier 1,AI & DS,BC,196.5,126017,88
PSG College of Technology,Coimbatore,Tier 1,AI & ML,BC,197.0,125978,85
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,CSE,BC,175.0,89430,70
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,IT,BC,173.0,90455,69
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,ECE,BC,171.5,89273,65
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,EEE,BC,169.5,88718,62
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,MECH,BC,168.5,86155,57
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,CIVIL,BC,167.5,85871,53
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,AI & DS,BC,173.5,90793,70
PSG Institute of Technology and Applied Research,Coimbatore,Tier 3,AI & ML,BC,173.5,90750,69
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,CSE,BC,182.5,113666,79
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,IT,BC,181.0,113336,79
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,ECE,BC,179.5,115194,73
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,EEE,BC,177.0,113008,68
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,MECH,BC,176.0,112291,64
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,CIVIL,BC,175.5,110437,66
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,AI & DS,BC,182.0,115863,78
PSN College of Engineering and Technology (Autonomous),Tirunelveli,Tier 2,AI & ML,BC,182.0,114861,78
PSN Engineering College,Tirunelveli,Tier 3,CSE,BC,154.5,77245,50
PSN Engineering College,Tirunelveli,Tier 3,IT,BC,152.5,77333,50
PSN Engineering College,Tirunelveli,Tier 3,ECE,BC,152.0,77003,46
PSN Engineering College,Tirunelveli,Tier 3,EEE,BC,148.5,77371,40
PSN Engineering College,Tirunelveli,Tier 3,MECH,BC,149.5,74478,40
PSN Engineering College,Tirunelveli,Tier 3,CIVIL,BC,145.5,75539,40
PSN Engineering College,Tirunelveli,Tier 3,AI & DS,BC,154.0,80022,49
PSN Engineering College,Tirunelveli,Tier 3,AI & ML,BC,154.0,79069,47
PSN Institute of Technology and Science,Madurai,Tier 2,CSE,BC,182.0,96027,73
PSN Institute of Technology and Science,Madurai,Tier 2,IT,BC,181.0,95889,72
PSN Institute of Technology and Science,Madurai,Tier 2,ECE,BC,179.5,96061,66
PSN Institute of Technology and Science,Madurai,Tier 2,EEE,BC,176.5,95231,64
PSN Institute of Technology and Science,Madurai,Tier 2,MECH,BC,176.0,92892,58
